6300 | 32
6310 | 1418
6312 | 30783
6314 | 10
6328 | 2
6330 | 1
6342 | 1
6346 | 12
6348 | 1
6350 | 9
6356 | 2
6358 | 27
6386 | 18
6388 | 2
6390 | 1
6392 | 5
6394 | 11
6396 | 3
6398 | 1
6400 | 119
6402 | 31
6404 | 11
6418 | 2
6424 | 2
6426 | 6
6428 | 36
6434 | 1
6436 | 3
6442 | 2
6450 | 26
6460 | 20730
6464 | 1
6466 | 1
6474 | 15
6486 | 2
6490 | 263
6500 | 4
6520 | 26
6526 | 4
6536 | 3
6538 | 20
6542 | 3
6548 | 4
6554 | 8
6556 | 23
6560 | 5
6572 | 2
6578 | 1
6580 | 8
6582 | 12
6594 | 8
6596 | 3
6602 | 2
6608 | 960
6616 | 125
6620 | 2
6622 | 15686
6628 | 20
6632 | 5
6634 | 9
6652 | 2
6656 | 3
6662 | 1
6664 | 1
6666 | 14
6668 | 1
6672 | 3
6676 | 9
6678 | 5
6688 | 14
6690 | 62
6698 | 10
6708 | 130
6710 | 4
6712 | 1
6718 | 8
6724 | 3
6732 | 29
6752 | 139
6754 | 2
6758 | 24
6760 | 1
6764 | 4
6766 | 1
6770 | 1
6778 | 1
6786 | 177
6792 | 2117
6796 | 2
6798 | 1
6804 | 6
6810 | 1
6812 | 1
6814 | 2
6816 | 1
6820 | 1
6838 | 7
6852 | 10
6854 | 5
6856 | 3
6862 | 2
6872 | 43
6876 | 249
6882 | 1
6884 | 64
6888 | 44
6904 | 81
6910 | 2
6912 | 23
6914 | 2
6916 | 125
6918 | 9
6920 | 289
6922 | 2
6924 | 5
6928 | 30
6936 | 1
6938 | 1
6948 | 481
6968 | 27
6974 | 11
6978 | 5
6982 | 117
6990 | 7
6992 | 5
6996 | 2
7002 | 11
7004 | 1
7006 | 31
7012 | 1322
7018 | 2
7020 | 3
7022 | 6
7026 | 1
7028 | 3
7034 | 6
7040 | 1
7044 | 64
7056 | 21
7062 | 4757
7066 | 2
7070 | 2
7072 | 424
7076 | 22
7078 | 5
7088 | 2
7090 | 188
7110 | 48
7112 | 265
7122 | 1
7124 | 2
7132 | 1
7138 | 92
7144 | 38
7148 | 1
7150 | 38
7156 | 226
7162 | 200
7164 | 6
7176 | 3
7182 | 2
7188 | 3
7192 | 8
7194 | 8
7200 | 869
7202 | 249
7206 | 5
7210 | 6
7216 | 3
7232 | 2
7234 | 1
7242 | 1
7246 | 3
7248 | 3
7250 | 29
7252 | 1
7266 | 1613
7268 | 15
7272 | 1
7278 | 2
7280 | 11
7282 | 4
7290 | 7
7298 | 4
7320 | 1
7324 | 9
7330 | 5
7338 | 1
7340 | 44
7346 | 3
7354 | 10
7366 | 5
7374 | 4
7386 | 65
7394 | 62
7396 | 1
7398 | 1
7406 | 23
7410 | 7
7412 | 1
7418 | 24
7422 | 1
7444 | 2
7452 | 5
7466 | 4
7468 | 5
7476 | 59
7478 | 1
7480 | 12
7488 | 17
7490 | 2
7494 | 1
7512 | 1
7514 | 3
7530 | 1751
7534 | 33
7540 | 15
7544 | 8
7546 | 9
7548 | 38
7556 | 53
7560 | 1
7568 | 2
7574 | 71
7578 | 7
7596 | 2
7598 | 47
7602 | 1
7606 | 8
7610 | 1
7618 | 12
7620 | 7
7624 | 5
7644 | 7
7658 | 12
7660 | 3
7668 | 3
7672 | 1
7676 | 114
7684 | 1
7686 | 12
7708 | 1
7710 | 6
7716 | 2
7732 | 5
7738 | 1
7742 | 2
7748 | 14
7758 | 1
7762 | 22
7774 | 1
7784 | 2
7796 | 24
7798 | 6
7800 | 47
7804 | 4
7810 | 21
7816 | 16
7820 | 40
7822 | 1
7838 | 42
7840 | 8
7850 | 1944
7862 | 16
7882 | 102
7884 | 4
7902 | 1
7910 | 10
7912 | 1
7914 | 1
7920 | 237
7928 | 40
7930 | 87
7932 | 1
7934 | 15
7944 | 2
7960 | 10
7980 | 100
7982 | 1
7984 | 4
7992 | 8
7994 | 54
7996 | 16
7998 | 7
8000 | 57
8016 | 1
8042 | 25
8044 | 12
8048 | 1
8050 | 4
8054 | 2
8060 | 8
8064 | 10
8104 | 7
8106 | 72
8114 | 17
8122 | 9
8130 | 2
8134 | 8
8136 | 1
8140 | 83
8146 | 16
8164 | 31
8168 | 9
8176 | 6
8184 | 82
8198 | 4
8208 | 12
8222 | 4
8224 | 1
8234 | 2
8236 | 6
8238 | 11
8240 | 9
8246 | 27
8250 | 7
8252 | 13
8254 | 2
8262 | 5
8264 | 2
8266 | 3
8268 | 1379
8278 | 11
8282 | 8
8298 | 3
8302 | 2
8324 | 467
8326 | 1
8330 | 7
8346 | 530
8348 | 1624
8350 | 1
8354 | 4
8356 | 2
8366 | 37
8368 | 86
8372 | 6
8374 | 7
8390 | 117
8394 | 34
8398 | 5
8402 | 65
8416 | 2
8422 | 28
8424 | 13
8432 | 154
8446 | 1
8454 | 164
8458 | 4
8464 | 3
8466 | 4
8468 | 2
8472 | 39
8474 | 179
8476 | 105
8480 | 1
8484 | 11
8488 | 12
8496 | 26
8500 | 1
8508 | 13539
8512 | 48
8514 | 59
8522 | 5
8526 | 3
8528 | 9
8530 | 390
8536 | 82
8542 | 31
8544 | 4
8552 | 1
8554 | 2
8572 | 12
8574 | 1
8580 | 80
8582 | 51
8588 | 24
8590 | 13
8604 | 4
8616 | 59
8622 | 1
8626 | 3
8630 | 3
8636 | 5
8646 | 12
8648 | 2
8668 | 55
8684 | 2
8688 | 6
8690 | 9
8692 | 3
8706 | 1
8712 | 8
8718 | 10
8728 | 1
8736 | 1
8738 | 1
8740 | 3
8746 | 4
8748 | 9
8750 | 51
8760 | 8
8772 | 1
8794 | 2
8802 | 1
8808 | 43
8816 | 3
8820 | 13
8822 | 1
8824 | 2
8830 | 25
8836 | 3
8838 | 4
8840 | 1
8842 | 6
8848 | 90
8858 | 1
8860 | 36
8862 | 4
8864 | 8
8866 | 4
8870 | 7
8874 | 26
8880 | 137
8882 | 32
8884 | 7
8892 | 1
8896 | 1
8906 | 57
8912 | 3
8914 | 3
8916 | 37
8926 | 3
8928 | 1
8932 | 3
8948 | 1
8950 | 513
8956 | 30
8960 | 89
8964 | 152
8976 | 2
8978 | 1
8980 | 42
8986 | 14
8988 | 2
8990 | 6
8994 | 2
8996 | 285
8998 | 1
9010 | 4
9016 | 24
9020 | 38
9038 | 10
9040 | 18
9046 | 106
9054 | 117
9068 | 12
9082 | 1
9086 | 4
9092 | 13
9094 | 87
9112 | 36
9116 | 28
9126 | 1
9132 | 8
9140 | 1
9150 | 1
9154 | 1
9156 | 3
9160 | 1
9168 | 4
9174 | 103
9176 | 4013
9182 | 63
9192 | 18
9198 | 1
9210 | 7
9212 | 3
9214 | 5
9216 | 5
9220 | 2
9230 | 11
9242 | 1
9244 | 2
9246 | 1603
9250 | 1
9252 | 2454
9256 | 9
9258 | 9
9260 | 60
9262 | 15
9266 | 1
9268 | 6
9270 | 1
9288 | 63
9304 | 5
9318 | 34
9324 | 25
9328 | 7
9330 | 1
9334 | 120
9336 | 4
9340 | 6607
9342 | 5
9352 | 48
9360 | 5
9366 | 6
9370 | 5
9374 | 69
9380 | 1
9384 | 6
9386 | 4
9388 | 2
9390 | 65
9396 | 2
9400 | 3
9404 | 16
9408 | 2
9412 | 2
9420 | 5
9426 | 6
9428 | 1
9430 | 59
9436 | 25
9440 | 418
9450 | 313
9454 | 3
9472 | 5
9492 | 22
9502 | 36
9510 | 6
9514 | 10
9516 | 4
9534 | 1
9536 | 4
9542 | 1
9544 | 1
9552 | 4
9556 | 31
9560 | 12
9566 | 1
9576 | 14
9578 | 2
9582 | 69
9590 | 6
9592 | 26
9598 | 10
9602 | 746
9622 | 7
9626 | 7
9632 | 15
9636 | 8
9642 | 6
9644 | 4
9648 | 11
9654 | 3
9658 | 4
9666 | 279
